post_title,post_link,novel_title,novel_link
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274950,"在青梅竹马的妹妹家开始家庭教师的工作后",https://www.wenku8.net/book/2948.htm
"第十三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274943,"被卷入了勇者召唤事件却发现异世界很和平",https://www.wenku8.net/book/2548.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274921,"反派千金等级99～我是隐藏头目但不是魔王～(恶役千金lv.99～我是隐藏BOSS但不是魔王～)",https://www.wenku8.net/book/2780.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274920,"世界第一「可爱」的雨宫同学与第二可爱的我。(世界第一『可爱』的是雨宫同学，第二是我。)",https://www.wenku8.net/book/3528.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274919,"复制品的我也会谈恋爱(复制品也要谈恋爱)",https://www.wenku8.net/book/3469.htm
"第十九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274918,"在地下城寻求邂逅是否搞错了什么(期待在地下城邂逅有错吗)",https://www.wenku8.net/book/1508.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274868,"因为不是真正的伙伴而被逐出勇者队伍，流落到边境展开慢活人生",https://www.wenku8.net/book/2449.htm
"第十卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274867,"青梅竹马绝对不会输的恋爱喜剧",https://www.wenku8.net/book/2633.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274866,"【好消息】我的不起眼未婚妻在家有够可爱(【喜讯】我的土妹子未婚妻，在家时却过于可爱)",https://www.wenku8.net/book/2972.htm
"第十三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274865,"魔术士奥芬的无赖之旅(魔术士欧菲流浪之旅)",https://www.wenku8.net/book/1032.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274864,"坏孩子的进击",https://www.wenku8.net/book/3504.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274863,"菜鸟炼金术师开店营业中(新人炼金术师的店铺经营)",https://www.wenku8.net/book/3101.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274862,"CARNEADES",https://www.wenku8.net/book/3542.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274861,"圣剑学院的魔剑使",https://www.wenku8.net/book/2573.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274828,"田中罗密欧不针砭时弊",https://www.wenku8.net/book/3541.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274827,"Fate Strange Fake",https://www.wenku8.net/book/347.htm
"第十一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274797,"靠废柴技能【状态异常】成为最强的我将蹂躏一切",https://www.wenku8.net/book/2552.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274796,"田中罗密欧不针砭时弊",https://www.wenku8.net/book/3541.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274745,"亡国的征服者～魔王将征服世界～",https://www.wenku8.net/book/2933.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274744,"身为爆肝上班族的我，与睽违七年重逢的美少女JK开始同居",https://www.wenku8.net/book/3540.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274743,"幻想谭教诲师",https://www.wenku8.net/book/1253.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274742,"夜想谭教诲师",https://www.wenku8.net/book/905.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274654,"爱丽丝与特蕾丝的虚幻工厂(爱丽丝和特蕾丝的幻影工厂)",https://www.wenku8.net/book/3539.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274653,"在交友软体上与前任重逢了。",https://www.wenku8.net/book/3538.htm
"第九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274652,"间谍教室",https://www.wenku8.net/book/2816.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274597,"Lycoris Recoil 莉可丽丝 Ordinary days",https://www.wenku8.net/book/3316.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274551,"虽然是公会的柜台小姐，但因为不想加班所以打算独自讨伐迷宫头目",https://www.wenku8.net/book/3226.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274525,"靠着魔法药水在异世界活下去！",https://www.wenku8.net/book/2611.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274524,"灰原同学重返过去，开启所向无敌的第二轮青春游戏(灰原君的青春二周目)",https://www.wenku8.net/book/3159.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274523,"转生为故事的黑幕～以进化魔剑和游戏知识傲视群伦～",https://www.wenku8.net/book/3537.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274487,"网络的『推』和现实的『推』搬到隔壁来了",https://www.wenku8.net/book/3447.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274485,"Bye-Bye，Earth(再见地球)",https://www.wenku8.net/book/3536.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274484,"突然有了未婚妻，没想到对方竟是闻名全校的『蛮横千金』，这该如何是好？",https://www.wenku8.net/book/3449.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274436,"救了遇到痴汉的S级美少女才发现是邻座的青梅竹马",https://www.wenku8.net/book/2911.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274435,"妹妹进入女骑士学园就读，不知为何成为救国英雄的人竟是我。",https://www.wenku8.net/book/3535.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274434,"穿越时空的约定",https://www.wenku8.net/book/3534.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274433,"刹那的风景",https://www.wenku8.net/book/3443.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274432,"铃芽之旅(铃芽户缔)",https://www.wenku8.net/book/3384.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274431,"SAO刀剑神域外传 Gun Gale Online",https://www.wenku8.net/book/1990.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274399,"不起眼的我在你房间做的事班上无人知晓(路人的我在你房间里做的事班里没人知道)",https://www.wenku8.net/book/3132.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274376,"满怀美梦的少年是现实主义者",https://www.wenku8.net/book/2946.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274375,"乐园杀手",https://www.wenku8.net/book/3533.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274324,"王宫侍女安娜的日常",https://www.wenku8.net/book/3450.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274322,"我的召唤兽已经，死了",https://www.wenku8.net/book/3532.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274300,"下班回家，单身美女上司对我有事相求。",https://www.wenku8.net/book/3484.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274237,"WORLD TEACHER 异世界式教育特务",https://www.wenku8.net/book/2090.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274206,"明明有了这么可爱的未婚妻，还会喜欢别的女孩子？",https://www.wenku8.net/book/3247.htm
"第二十三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274201,"不吉波普系列",https://www.wenku8.net/book/855.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274164,"反派千金赛希莉亚·西尔维为了活下去决定女扮男装",https://www.wenku8.net/book/3385.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274163,"终将走向恋爱喜剧的暗杀者",https://www.wenku8.net/book/3531.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274162,"日和的请求是绝对的",https://www.wenku8.net/book/3145.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274122,"冷淡的佐藤同学只对我撒娇",https://www.wenku8.net/book/2897.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274096,"在合租屋重逢的前女友步步紧逼",https://www.wenku8.net/book/3320.htm
"第十卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274094,"弱角友崎同学(弱势角色友崎君)",https://www.wenku8.net/book/2254.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274091,"把班上的孤单辣妹带回家改造成清纯美女的故事",https://www.wenku8.net/book/3321.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274064,"身为女性向游戏的女主角挑战最强生存剧",https://www.wenku8.net/book/3175.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274063,"身为VTuber的我因为忘记关台而成了传说",https://www.wenku8.net/book/3137.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274024,"药师少女的独语",https://www.wenku8.net/book/2654.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274023,"靠魔眼跟子弹闯荡异世界！",https://www.wenku8.net/book/3054.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273981,"艾梅洛阁下II世的冒险(君主·埃尔梅罗二世的冒险)",https://www.wenku8.net/book/2918.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273980,"半兽人英雄物语 忖度列传",https://www.wenku8.net/book/2966.htm
"第九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273979,"圣女魔力无所不能",https://www.wenku8.net/book/2391.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273978,"在不眠的夜晚寻找羊",https://www.wenku8.net/book/3530.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273928,"内衣女孩任你摆布",https://www.wenku8.net/book/3489.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273912,"艾梅洛阁下II世的冒险(君主·埃尔梅罗二世的冒险)",https://www.wenku8.net/book/2918.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273909,"位于恋爱光谱极端的我们(经验丰富的你和经验为零的我交往的故事)",https://www.wenku8.net/book/2994.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273907,"你的恋人试镜资格战(Audition)-我可以和你演剧本里没写的接吻戏吗？",https://www.wenku8.net/book/3326.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273906,"汪汪物语～我说要当富家犬，没说要当魔狼王啦！～",https://www.wenku8.net/book/2594.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273873,"如果朋友的姊姊和边缘人谈恋爱的话？",https://www.wenku8.net/book/3364.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273829,"Eirun Last Code~自架空世界至战场~",https://www.wenku8.net/book/2056.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273765,"Smile光之美少女！",https://www.wenku8.net/book/3529.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273729,"世界第一「可爱」的雨宫同学与第二可爱的我。(世界第一『可爱』的是雨宫同学，第二是我。)",https://www.wenku8.net/book/3528.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273728,"与幼小的你一起，将声音传到远方",https://www.wenku8.net/book/3396.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273727,"浴缸生活",https://www.wenku8.net/book/3527.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273725,"因为女朋友被学长NTR了，我也要NTR学长的女朋友",https://www.wenku8.net/book/3167.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273724,"男女之间存在纯友情吗？（不，不存在！）",https://www.wenku8.net/book/3103.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273723,"你喜欢的不是女儿而是我!?(喜欢的不是女儿，而是我吗！？)",https://www.wenku8.net/book/2848.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273722,"魔术士奥芬的无赖之旅(魔术士欧菲流浪之旅)",https://www.wenku8.net/book/1032.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273638,"重组世界Rebuild World",https://www.wenku8.net/book/2763.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273568,"英雄王，为了穷尽武道而转生～而后成为世界最强见习骑士♀～",https://www.wenku8.net/book/2971.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273539,"在异世界获得超强能力的我，在现实世界照样无敌～等级提升改变人生命运～",https://www.wenku8.net/book/2931.htm
"第九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273538,"义妹生活",https://www.wenku8.net/book/2883.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273450,"成为铁匠在异世界度过悠闲人生",https://www.wenku8.net/book/3053.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273407,"苍之彼方的四重奏 EXTRA2-two of a kind-",https://www.wenku8.net/book/3526.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273406,"关于我在无意间被隔壁的天使变成废柴这件事(关于邻家的天使大人不知不觉把我惯成了废人这档子事)",https://www.wenku8.net/book/2580.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273402,"圣女魔力无所不能",https://www.wenku8.net/book/2391.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273378,"被陌生女高中生囚禁的漫画家(漫画家被陌生女高中生监禁的故事)",https://www.wenku8.net/book/3091.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273377,"自从能够读取他人秘密后，我的校园恋爱喜剧就此开演",https://www.wenku8.net/book/3461.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273375,"你又被杀了呢，侦探大人",https://www.wenku8.net/book/3473.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=273337,"Lovelive! 虹咲学园偶像同好会 红莲的剑姬~Flamesword Princess~",https://www.wenku8.net/book/3525.htm
